,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
48322,4,Internet,RoundTrip,143,6,2,1,KIXPEN,Malaysia,1,0,1,7.0,1
48323,4,Internet,RoundTrip,24,6,10,3,KIXPEN,Malaysia,1,1,0,7.0,1
48324,1,Internet,RoundTrip,52,6,12,3,KIXPER,Japan,1,0,0,7.0,0
48325,1,Internet,RoundTrip,57,6,8,2,KIXPER,Australia,0,0,0,7.0,0
48326,1,Internet,RoundTrip,267,6,18,3,KIXPER,Australia,1,0,0,7.0,0
48327,1,Mobile,RoundTrip,1,6,2,7,KIXPER,Australia,0,0,0,7.0,0
48328,1,Internet,RoundTrip,74,6,12,7,KIXPER,Australia,1,0,0,7.0,0
48329,1,Internet,RoundTrip,410,6,0,7,KIXPER,Japan,1,0,0,7.0,0
48330,1,Internet,RoundTrip,74,6,12,7,KIXPER,Australia,1,0,0,7.0,0
48331,2,Internet,RoundTrip,67,6,9,7,KIXPER,Australia,1,0,1,7.0,0
48332,1,Internet,RoundTrip,74,6,12,7,KIXPER,Australia,1,0,0,7.0,0
48333,1,Internet,RoundTrip,72,6,3,1,KIXPER,Japan,1,0,1,7.0,1
48334,2,Mobile,RoundTrip,31,6,4,2,KIXPER,Australia,1,0,0,7.0,0
48335,1,Internet,RoundTrip,14,6,8,7,KIXPER,Australia,0,0,1,7.0,0
48336,2,Internet,RoundTrip,12,6,8,6,KIXPER,Australia,0,0,1,7.0,0
48337,2,Internet,RoundTrip,66,6,13,2,KIXPER,Japan,0,0,0,7.0,0
48338,3,Internet,RoundTrip,4,6,11,3,KIXPER,Australia,1,0,0,7.0,0
48339,1,Internet,RoundTrip,0,6,0,7,KIXPNH,Japan,0,0,0,7.0,1
48340,1,Internet,RoundTrip,121,6,4,4,KIXPNH,Cambodia,0,0,0,7.0,0
48341,1,Internet,RoundTrip,26,6,8,5,KIXPNH,Japan,1,0,0,7.0,1
48342,1,Mobile,RoundTrip,5,6,13,2,KIXPNH,China,1,0,0,7.0,0
48343,1,Internet,RoundTrip,81,6,9,4,KIXPNH,Japan,1,1,0,7.0,0
48344,1,Internet,RoundTrip,23,6,14,3,KIXPNH,Cambodia,0,0,0,7.0,0
48345,7,Internet,RoundTrip,35,6,19,7,KIXREP,United States,1,0,0,7.0,0
48346,1,Mobile,RoundTrip,51,6,12,2,KIXREP,Japan,0,0,0,7.0,0
48347,1,Internet,RoundTrip,15,6,9,1,KIXREP,Japan,1,0,0,7.0,0
48348,1,Internet,RoundTrip,195,6,12,3,KIXREP,Japan,0,0,0,7.0,0
48349,3,Internet,RoundTrip,144,6,1,3,KIXREP,Japan,0,0,0,7.0,0
48350,1,Internet,RoundTrip,32,6,11,6,KIXREP,Japan,1,0,0,7.0,1
48351,4,Internet,RoundTrip,91,6,4,2,KIXREP,Japan,0,0,0,7.0,0
48352,1,Mobile,RoundTrip,11,6,23,6,KIXREP,Japan,0,0,0,7.0,0
48353,1,Internet,RoundTrip,82,6,11,2,KIXREP,Japan,0,0,0,7.0,0
48354,1,Internet,RoundTrip,17,6,10,1,KIXREP,Japan,1,0,0,7.0,0
48355,1,Internet,RoundTrip,61,6,23,2,KIXREP,Japan,1,0,1,7.0,1
48356,1,Mobile,RoundTrip,18,6,2,7,KIXRGN,Myanmar (Burma),0,0,0,7.0,0
48357,2,Internet,RoundTrip,34,6,12,3,KIXRGN,Japan,0,0,0,7.0,0
48358,1,Mobile,RoundTrip,25,6,13,3,KIXRGN,Japan,0,0,0,7.0,0
48359,1,Internet,RoundTrip,30,6,3,1,KIXRGN,Japan,1,0,1,7.0,0
48360,1,Internet,RoundTrip,33,6,16,1,KIXRGN,Japan,0,0,0,7.0,0
48361,1,Internet,RoundTrip,18,6,13,3,KIXRGN,Japan,0,0,0,7.0,0
48362,2,Internet,RoundTrip,115,6,14,1,KIXRGN,Japan,0,1,0,7.0,0
48363,4,Internet,RoundTrip,424,6,4,3,KIXSBW,Malaysia,0,0,0,7.0,1
48364,5,Internet,RoundTrip,237,6,4,2,KIXSBW,Malaysia,1,0,0,7.0,0
48365,3,Mobile,RoundTrip,275,6,8,1,KIXSBW,Malaysia,0,0,0,7.0,0
48366,4,Internet,RoundTrip,229,6,13,7,KIXSBW,Malaysia,0,0,0,7.0,0
48367,2,Internet,RoundTrip,57,6,17,2,KIXSBW,Japan,0,0,0,7.0,0
48368,2,Internet,RoundTrip,49,6,10,7,KIXSGN,Japan,1,0,0,7.0,0
48369,4,Internet,RoundTrip,20,6,9,2,KIXSGN,Vietnam,1,0,0,7.0,1
48370,2,Internet,RoundTrip,39,6,15,3,KIXSGN,Japan,0,0,0,7.0,0
48371,1,Internet,RoundTrip,9,6,15,1,KIXSGN,Vietnam,1,0,1,7.0,1
48372,3,Internet,RoundTrip,4,6,13,2,KIXSGN,Japan,0,0,1,7.0,0
48373,2,Internet,RoundTrip,7,6,14,7,KIXSGN,Vietnam,0,0,1,7.0,0
48374,1,Internet,RoundTrip,32,6,17,6,KIXSGN,Japan,1,1,1,7.0,0
48375,2,Mobile,RoundTrip,15,6,15,1,KIXSGN,Japan,0,0,0,7.0,0
48376,1,Internet,RoundTrip,66,6,11,1,KIXSGN,Japan,0,0,0,7.0,0
48377,2,Internet,RoundTrip,43,6,12,7,KIXSGN,Japan,0,0,0,7.0,0
48378,1,Internet,RoundTrip,39,6,7,3,KIXSGN,Japan,1,0,0,7.0,1
48379,1,Internet,RoundTrip,9,6,0,5,KIXSGN,Japan,0,0,0,7.0,0
48380,1,Internet,RoundTrip,41,6,7,4,KIXSIN,Singapore,1,0,0,7.0,1
48381,4,Internet,RoundTrip,13,6,15,2,KIXSIN,Singapore,1,0,0,7.0,1
48382,1,Internet,RoundTrip,69,6,10,2,KIXSIN,Singapore,1,0,1,7.0,0
48383,1,Internet,RoundTrip,122,6,13,6,KIXSIN,Japan,1,0,0,7.0,0
48384,1,Mobile,RoundTrip,29,6,3,1,KIXSIN,China,0,0,0,7.0,0
48385,4,Mobile,RoundTrip,235,6,14,6,KIXSIN,Singapore,1,0,1,7.0,0
48386,1,Internet,RoundTrip,66,6,17,6,KIXSIN,Japan,0,0,0,7.0,0
48387,1,Internet,RoundTrip,44,6,12,2,KIXSIN,Singapore,1,0,1,7.0,1
48388,1,Internet,RoundTrip,20,6,12,1,KIXSIN,Singapore,1,0,0,7.0,0
48389,2,Internet,RoundTrip,62,6,17,5,KIXSIN,Singapore,0,1,1,7.0,1
48390,1,Internet,RoundTrip,27,6,13,5,KIXSIN,Singapore,1,1,1,7.0,1
48391,1,Internet,RoundTrip,14,6,9,2,KIXSIN,Singapore,0,0,0,7.0,0
48392,1,Internet,RoundTrip,51,6,2,4,KIXSIN,Singapore,1,1,1,7.0,1
48393,1,Internet,RoundTrip,10,6,15,4,KIXSIN,Singapore,1,1,1,7.0,1
48394,1,Internet,RoundTrip,21,6,8,4,KIXSIN,Singapore,1,0,0,7.0,1
48395,1,Internet,RoundTrip,4,6,15,1,KIXSIN,Singapore,1,1,1,7.0,1
48396,2,Internet,RoundTrip,178,6,2,1,KIXSIN,Malaysia,1,1,1,7.0,1
48397,2,Internet,RoundTrip,53,6,15,7,KIXSIN,Singapore,0,1,0,7.0,0
48398,2,Internet,RoundTrip,352,6,8,7,KIXSIN,Malaysia,1,0,1,7.0,1
48399,2,Internet,RoundTrip,17,6,2,3,KIXSIN,Singapore,0,0,1,7.0,0
48400,1,Internet,RoundTrip,60,6,7,7,KIXSIN,Japan,0,0,0,7.0,0
48401,1,Internet,RoundTrip,16,6,3,5,KIXSIN,Singapore,1,0,0,7.0,0
48402,1,Internet,RoundTrip,20,6,14,1,KIXSIN,Malaysia,1,0,0,7.0,0
48403,3,Internet,RoundTrip,8,6,9,2,KIXSIN,Singapore,1,0,0,7.0,0
48404,2,Internet,RoundTrip,245,6,3,2,KIXSIN,Singapore,1,1,1,7.0,1
48405,1,Internet,RoundTrip,7,6,16,7,KIXSIN,Singapore,0,0,0,7.0,0
48406,1,Internet,RoundTrip,330,6,4,5,KIXSIN,Thailand,0,0,0,7.0,0
48407,1,Internet,RoundTrip,40,6,15,5,KIXSIN,Japan,1,0,0,7.0,0
48408,1,Internet,RoundTrip,50,6,12,3,KIXSIN,Japan,1,0,0,7.0,0
48409,1,Internet,RoundTrip,103,6,3,6,KIXSIN,Singapore,1,0,1,7.0,1
48410,1,Internet,RoundTrip,80,6,3,6,KIXSIN,Japan,1,0,1,7.0,0
48411,1,Internet,RoundTrip,42,6,13,7,KIXSIN,Singapore,0,1,0,7.0,1
48412,2,Mobile,RoundTrip,37,6,16,6,KIXSIN,Singapore,0,0,0,7.0,0
48413,1,Internet,RoundTrip,103,6,10,5,KIXSIN,Singapore,1,0,1,7.0,0
48414,2,Internet,RoundTrip,64,6,7,2,KIXSIN,Japan,1,0,0,7.0,0
48415,1,Internet,RoundTrip,23,6,15,2,KIXSIN,Japan,0,0,0,7.0,0
48416,2,Internet,RoundTrip,49,6,1,5,KIXSIN,Singapore,1,0,1,7.0,0
48417,2,Internet,RoundTrip,18,6,2,3,KIXSIN,Singapore,1,1,1,7.0,1
48418,2,Mobile,RoundTrip,96,6,15,5,KIXSIN,Singapore,1,1,0,7.0,0
48419,2,Mobile,RoundTrip,11,6,21,3,KIXSIN,Singapore,1,1,1,7.0,0
48420,2,Internet,RoundTrip,15,6,3,6,KIXSIN,Singapore,1,0,0,7.0,0
48421,2,Internet,RoundTrip,70,6,13,5,KIXSIN,Singapore,0,0,0,7.0,0
48422,2,Internet,RoundTrip,47,6,23,3,KIXSIN,Japan,1,0,0,7.0,0
48423,2,Internet,RoundTrip,57,6,13,1,KIXSIN,Singapore,1,0,0,7.0,0
48424,4,Internet,RoundTrip,39,6,12,1,KIXSIN,Singapore,1,0,0,7.0,1
48425,2,Internet,RoundTrip,5,6,3,3,KIXSIN,Singapore,0,1,0,7.0,0
48426,1,Internet,RoundTrip,49,6,3,1,KIXSIN,Singapore,1,0,0,7.0,1
48427,2,Internet,RoundTrip,115,6,14,7,KIXSIN,Japan,1,0,0,7.0,0
48428,3,Mobile,RoundTrip,6,6,1,5,KIXSIN,Singapore,1,0,0,7.0,0
48429,1,Mobile,RoundTrip,45,6,9,6,KIXSIN,Singapore,1,0,0,7.0,1
48430,1,Internet,RoundTrip,315,6,0,2,KIXSIN,Malaysia,1,1,0,7.0,0
48431,2,Internet,RoundTrip,10,6,14,2,KIXSIN,Singapore,1,0,0,7.0,1
48432,1,Internet,RoundTrip,4,6,7,4,KIXSIN,Singapore,1,1,1,7.0,0
48433,2,Internet,RoundTrip,19,6,14,6,KIXSIN,Singapore,1,0,1,7.0,0
48434,3,Internet,RoundTrip,49,6,11,7,KIXSIN,Singapore,1,0,0,7.0,0
48435,4,Internet,RoundTrip,54,6,15,3,KIXSIN,Singapore,1,0,0,7.0,0
48436,1,Internet,RoundTrip,30,6,4,1,KIXSUB,Japan,0,0,1,7.0,0
48437,1,Mobile,RoundTrip,44,6,15,6,KIXSUB,Finland,1,0,1,7.0,0
48438,3,Internet,RoundTrip,377,6,9,7,KIXSUB,Indonesia,1,0,0,7.0,1
48439,1,Internet,RoundTrip,42,6,14,3,KIXSUB,Indonesia,1,0,1,7.0,1
48440,1,Internet,RoundTrip,17,6,2,1,KIXSUB,Indonesia,0,0,0,7.0,0
48441,1,Internet,RoundTrip,37,6,14,1,KIXSYD,Japan,1,0,0,8.58,1
48442,1,Internet,OneWay,18,6,5,2,KIXSYD,Australia,1,0,1,8.58,0
48443,1,Mobile,RoundTrip,200,6,13,2,KIXSYD,South Korea,0,0,0,8.58,0
48444,1,Internet,RoundTrip,154,6,9,1,KIXSYD,Australia,0,0,1,8.58,0
48445,1,Mobile,RoundTrip,22,6,2,7,KIXTGG,Japan,0,0,0,7.0,0
48446,1,Internet,RoundTrip,78,6,14,4,KIXTRZ,Japan,0,0,1,7.0,0
48447,1,Internet,RoundTrip,33,6,14,7,KIXTWU,Japan,1,0,0,7.0,0
48448,1,Internet,RoundTrip,302,6,14,5,KIXTWU,Malaysia,0,0,0,7.0,0
48449,2,Mobile,RoundTrip,55,6,4,6,KLOMEL,Australia,1,1,0,8.83,0
48450,2,Internet,RoundTrip,6,6,19,4,KLOMEL,Australia,0,0,1,8.83,1
48451,1,Internet,RoundTrip,96,6,8,5,KLOMEL,Australia,0,0,0,8.83,0
48452,2,Internet,RoundTrip,59,6,11,7,KLOMEL,Australia,1,1,1,8.83,0
48453,2,Internet,RoundTrip,271,6,5,5,KLOMEL,Australia,0,0,0,8.83,0
48454,1,Internet,RoundTrip,320,6,1,2,KLOMEL,Australia,0,1,0,8.83,0
48455,1,Internet,RoundTrip,204,6,1,4,KLOOOL,Australia,1,1,0,8.83,0
48456,2,Internet,RoundTrip,54,6,0,2,KLOOOL,Australia,1,1,0,8.83,0
48457,2,Internet,RoundTrip,191,6,10,3,KLOSYD,Australia,0,1,1,8.58,0
48458,1,Internet,RoundTrip,37,6,7,3,KLOSYD,Australia,0,0,0,8.58,0
48459,2,Internet,RoundTrip,256,6,8,6,KLOSYD,Australia,1,0,0,8.58,0
48460,1,Mobile,RoundTrip,26,6,15,3,KNOMEL,Australia,1,0,1,8.83,0
48461,1,Internet,RoundTrip,14,6,14,3,KNOMEL,Australia,0,0,0,8.83,0
48462,1,Internet,RoundTrip,36,6,7,5,KNOMEL,Indonesia,1,0,1,8.83,0
48463,2,Internet,RoundTrip,208,6,15,7,KNOMEL,Indonesia,1,0,1,8.83,0
48464,1,Internet,RoundTrip,20,6,23,5,KNOMEL,Australia,0,0,0,8.83,0
48465,1,Internet,RoundTrip,67,6,4,6,KNOMEL,Australia,1,0,1,8.83,0
48466,1,Mobile,RoundTrip,25,6,2,7,KNOOOL,Australia,0,0,0,8.83,0
48467,1,Mobile,RoundTrip,353,6,10,3,KNOPEK,Indonesia,0,0,0,6.42,0
48468,1,Internet,RoundTrip,177,6,13,1,KNOPEK,Indonesia,1,0,0,6.42,0
48469,2,Internet,RoundTrip,197,6,5,1,KNOPEK,Indonesia,0,0,0,6.42,1
48470,1,Internet,RoundTrip,16,6,8,1,KNOPEK,Indonesia,0,0,1,6.42,0
48471,2,Internet,RoundTrip,279,6,5,2,KNOPEK,Indonesia,1,0,0,6.42,0
48472,1,Mobile,RoundTrip,50,6,11,5,KNOPEK,United States,0,0,0,6.42,0
48473,2,Internet,RoundTrip,244,6,13,2,KNOPEK,Indonesia,1,1,0,6.42,0
48474,3,Internet,RoundTrip,181,6,21,4,KNOPEK,Indonesia,0,0,0,6.42,0
48475,1,Internet,RoundTrip,2,6,13,2,KNOPER,Australia,0,0,0,5.62,0
48476,1,Internet,RoundTrip,55,6,6,4,KNOPER,Australia,0,0,1,5.62,0
48477,1,Internet,RoundTrip,36,6,2,6,KNOPER,Australia,1,0,0,5.62,0
48478,1,Internet,RoundTrip,76,6,2,5,KNOPER,Australia,1,0,0,5.62,0
48479,4,Internet,RoundTrip,17,6,1,5,KNOPUS,South Korea,1,1,1,6.33,0
48480,1,Internet,RoundTrip,7,6,5,1,KNOPUS,South Korea,1,1,1,6.33,0
48481,1,Internet,RoundTrip,0,6,0,4,KNOPUS,South Korea,1,1,1,6.33,0
48482,1,Internet,RoundTrip,6,6,5,2,KNOPUS,South Korea,1,1,1,6.33,0
48483,4,Internet,RoundTrip,11,6,4,4,KNOPUS,South Korea,1,1,1,6.33,0
48484,1,Internet,RoundTrip,11,6,10,4,KNOPUS,Indonesia,1,1,1,6.33,0
48485,1,Internet,RoundTrip,87,6,11,2,KNOPUS,South Korea,0,0,1,6.33,0
48486,2,Internet,RoundTrip,11,6,7,4,KNOPUS,Indonesia,1,1,1,6.33,0
48487,1,Internet,RoundTrip,14,6,7,3,KNOPVG,Japan,0,0,0,5.33,1
48488,2,Internet,RoundTrip,56,6,12,1,KNOPVG,Indonesia,1,0,0,5.33,0
48489,3,Internet,RoundTrip,325,6,12,1,KNOPVG,Indonesia,0,0,1,5.33,0
48490,3,Internet,CircleTrip,218,6,23,5,KNOPVG,Indonesia,1,1,0,5.33,0
48491,1,Internet,RoundTrip,245,6,3,2,KNOPVG,Indonesia,0,0,0,5.33,0
48492,2,Mobile,RoundTrip,41,6,16,5,KNOPVG,Indonesia,1,0,0,5.33,0
48493,1,Internet,RoundTrip,426,6,3,4,KNOPVG,Indonesia,0,0,0,5.33,0
48494,1,Internet,RoundTrip,426,6,3,4,KNOPVG,Indonesia,0,0,0,5.33,0
48495,1,Internet,RoundTrip,113,6,11,1,KNOSYD,Australia,1,0,0,8.58,0
48496,2,Internet,RoundTrip,46,6,10,4,KNOSYD,Australia,1,1,1,8.58,0
48497,2,Internet,RoundTrip,205,6,5,7,KNOSYD,Indonesia,0,0,0,8.58,0
48498,4,Internet,RoundTrip,115,6,7,5,KNOSYD,Indonesia,1,0,0,8.58,0
48499,1,Internet,RoundTrip,127,6,6,3,KNOSYD,Indonesia,1,0,1,8.58,0
48500,1,Internet,RoundTrip,25,6,0,5,KNOSYD,Australia,1,1,1,8.58,0
48501,2,Mobile,RoundTrip,80,6,23,5,KNOSYD,Australia,1,0,1,8.58,0
48502,1,Mobile,RoundTrip,8,6,9,4,KNOSYD,Australia,1,0,1,8.58,0
48503,2,Mobile,RoundTrip,20,6,3,7,KNOTPE,Taiwan,1,1,0,4.67,0
48504,1,Internet,RoundTrip,82,6,7,5,KNOTPE,Indonesia,1,0,0,4.67,0
48505,1,Internet,RoundTrip,109,6,12,7,KNOTPE,Indonesia,1,0,0,4.67,0
48506,1,Internet,RoundTrip,12,6,5,1,KNOTPE,Indonesia,1,1,1,4.67,0
48507,2,Internet,RoundTrip,12,6,15,2,KNOTPE,Taiwan,1,0,0,4.67,0
48508,3,Internet,RoundTrip,26,6,20,5,KNOTPE,Indonesia,1,0,1,4.67,0
48509,2,Internet,RoundTrip,4,6,14,1,KNOTPE,Taiwan,0,0,0,4.67,0
48510,1,Internet,RoundTrip,12,6,8,2,KNOTPE,Taiwan,1,0,0,4.67,0
48511,2,Internet,RoundTrip,14,6,16,3,KNOTPE,Indonesia,1,0,0,4.67,1
48512,1,Internet,RoundTrip,109,6,12,7,KNOTPE,Indonesia,1,0,0,4.67,0
48513,3,Internet,RoundTrip,119,6,7,7,KNOTPE,Indonesia,1,0,0,4.67,1
48514,4,Internet,RoundTrip,49,6,15,2,KNOTPE,Taiwan,1,0,1,4.67,0
48515,1,Internet,RoundTrip,40,6,6,5,KNOTPE,Taiwan,0,0,0,4.67,0
48516,2,Mobile,RoundTrip,20,6,4,7,KNOTPE,Taiwan,1,1,0,4.67,0
48517,3,Internet,RoundTrip,428,6,2,2,KNOTPE,Indonesia,1,0,1,4.67,0
48518,1,Internet,RoundTrip,414,6,18,2,KNOTPE,Indonesia,0,0,0,4.67,0
48519,3,Internet,RoundTrip,428,6,2,2,KNOTPE,Indonesia,1,0,1,4.67,0
48520,1,Internet,RoundTrip,11,6,1,6,KNOTPE,Indonesia,1,0,0,4.67,0
48521,2,Internet,RoundTrip,231,6,6,4,KNOTPE,Indonesia,1,0,1,4.67,0
48522,1,Mobile,RoundTrip,18,6,3,6,KNOTPE,Taiwan,1,1,1,4.67,0
48523,1,Internet,RoundTrip,29,6,13,1,KNOTPE,Indonesia,0,0,0,4.67,0
48524,1,Internet,RoundTrip,102,6,12,3,KNOTPE,Hong Kong,1,1,1,4.67,0
48525,1,Internet,RoundTrip,4,6,9,3,KNOTPE,Indonesia,0,0,0,4.67,0
48526,2,Internet,RoundTrip,118,6,13,2,KNOTPE,Indonesia,0,0,0,4.67,0
48527,1,Internet,RoundTrip,28,6,10,2,KNOTPE,Indonesia,0,0,0,4.67,0
48528,1,Internet,RoundTrip,43,6,14,5,KOSPEK,China,1,0,0,6.42,0
48529,1,Internet,OneWay,8,6,7,5,KTMMEL,Australia,0,0,1,8.83,0
48530,1,Internet,RoundTrip,2,6,14,7,KTMMFM,Macau,1,0,1,4.75,0
48531,2,Internet,RoundTrip,15,6,12,7,KTMMFM,Macau,1,0,0,4.75,0
48532,4,Internet,RoundTrip,69,6,12,2,KTMMFM,Macau,1,0,0,4.75,1
48533,2,Internet,RoundTrip,82,6,7,3,KTMMFM,Macau,1,0,0,4.75,1
48534,2,Internet,RoundTrip,27,6,9,4,KTMMFM,Macau,0,0,0,4.75,0
48535,1,Internet,RoundTrip,69,6,22,2,KTMMFM,Macau,1,0,0,4.75,1
48536,1,Internet,RoundTrip,34,6,10,3,KTMPEN,Australia,1,0,0,4.75,1
48537,2,Internet,RoundTrip,231,6,8,1,KTMPEN,Malaysia,1,0,1,4.75,1
48538,1,Internet,RoundTrip,14,6,11,1,KTMREP,Nepal,0,0,0,4.75,0
48539,1,Internet,RoundTrip,79,6,16,7,KTMREP,Nepal,1,1,1,4.75,0
48540,1,Internet,RoundTrip,187,6,17,7,KTMSGN,Vietnam,1,0,0,4.75,0
48541,2,Internet,RoundTrip,80,6,17,6,KTMSIN,Singapore,1,0,0,4.75,1
48542,1,Internet,RoundTrip,18,6,12,2,KTMSIN,Singapore,0,0,0,4.75,1
48543,1,Internet,RoundTrip,36,6,5,5,KTMSIN,Australia,1,0,0,4.75,0
48544,1,Mobile,RoundTrip,22,6,6,5,KTMSIN,Singapore,0,0,0,4.75,0
48545,1,Internet,RoundTrip,6,6,1,3,KTMSIN,Singapore,1,0,0,4.75,1
48546,1,Internet,RoundTrip,2,6,8,5,KTMSIN,Nepal,0,0,0,4.75,0
48547,1,Internet,RoundTrip,2,6,12,2,KTMSIN,Singapore,1,1,1,4.75,1
48548,3,Internet,RoundTrip,68,6,12,1,KTMSIN,Singapore,1,0,0,4.75,1
48549,2,Internet,RoundTrip,143,6,3,7,KTMSUB,Indonesia,1,1,0,4.75,1
48550,2,Internet,RoundTrip,42,6,12,7,KTMSYD,Australia,1,0,0,8.58,0
48551,1,Internet,RoundTrip,68,6,5,2,KTMTPE,Taiwan,1,0,1,4.75,0
48552,1,Internet,RoundTrip,71,6,21,3,KTMTWU,United States,1,0,0,4.75,0
48553,1,Internet,RoundTrip,87,6,1,4,KWLPER,Australia,1,1,1,5.62,0
48554,1,Internet,RoundTrip,3,6,4,2,LBUPER,Malaysia,0,0,0,5.62,0
48555,1,Internet,RoundTrip,83,6,8,4,LBUPER,Malaysia,1,0,1,5.62,0
48556,1,Internet,RoundTrip,4,6,13,2,LBUPER,Australia,0,0,0,5.62,0
48557,1,Mobile,RoundTrip,33,6,10,5,LGKMEL,Australia,0,1,1,8.83,0
48558,2,Internet,RoundTrip,38,6,12,4,LGKMEL,Australia,0,1,0,8.83,0
48559,1,Internet,RoundTrip,204,6,8,2,LGKMEL,Australia,0,0,1,8.83,0
48560,1,Mobile,RoundTrip,33,6,10,5,LGKMEL,Australia,0,1,1,8.83,0
48561,2,Internet,RoundTrip,184,6,0,1,LGKMEL,Australia,0,0,1,8.83,0
48562,1,Internet,RoundTrip,181,6,7,4,LGKMEL,Australia,1,1,1,8.83,0
48563,1,Mobile,RoundTrip,33,6,10,5,LGKMEL,Australia,0,1,1,8.83,0
48564,1,Mobile,RoundTrip,33,6,10,5,LGKMEL,Australia,0,1,1,8.83,0
48565,1,Internet,RoundTrip,26,6,17,5,LGKMEL,Australia,1,1,1,8.83,0
48566,1,Mobile,RoundTrip,33,6,10,5,LGKMEL,Australia,0,1,1,8.83,0
48567,1,Internet,RoundTrip,144,6,22,3,LGKMEL,Singapore,0,0,0,8.83,0
48568,1,Mobile,RoundTrip,33,6,10,5,LGKMEL,Australia,0,1,1,8.83,0
48569,2,Internet,RoundTrip,239,6,8,1,LGKMEL,Australia,1,0,0,8.83,0
48570,1,Internet,RoundTrip,27,6,4,5,LGKOOL,Australia,0,0,0,8.83,0
48571,1,Internet,RoundTrip,18,6,8,2,LGKOOL,Australia,0,0,1,8.83,0
48572,1,Internet,RoundTrip,197,6,9,2,LGKOOL,Australia,1,0,0,8.83,1
48573,1,Internet,RoundTrip,59,6,0,5,LGKOOL,Australia,1,0,0,8.83,0
48574,2,Internet,RoundTrip,20,6,9,4,LGKOOL,Australia,1,1,1,8.83,0
48575,1,Internet,RoundTrip,34,6,7,1,LGKOOL,Australia,1,0,0,8.83,0
48576,3,Internet,RoundTrip,132,6,9,5,LGKPEK,China,1,0,0,6.42,1
48577,1,Mobile,RoundTrip,11,6,9,2,LGKPEK,China,1,1,1,6.42,0
48578,1,Internet,RoundTrip,48,6,5,1,LGKPEK,China,0,0,1,6.42,1
48579,2,Internet,RoundTrip,71,6,15,2,LGKPEK,China,1,0,0,6.42,0
48580,2,Internet,RoundTrip,36,6,2,6,LGKPEK,United States,0,0,0,6.42,0
48581,3,Internet,RoundTrip,52,6,2,3,LGKPEK,China,1,0,1,6.42,1
48582,2,Internet,RoundTrip,10,6,3,5,LGKPEK,China,0,0,0,6.42,0
48583,1,Internet,RoundTrip,131,6,2,6,LGKPEK,China,1,0,0,6.42,1
48584,3,Internet,RoundTrip,66,6,3,6,LGKPEK,China,1,0,0,6.42,1
48585,2,Internet,RoundTrip,80,6,5,3,LGKPEK,China,0,0,1,6.42,0
48586,2,Internet,RoundTrip,19,6,15,3,LGKPEK,United States,1,0,0,6.42,0
48587,2,Internet,RoundTrip,67,6,7,2,LGKPEK,China,1,0,0,6.42,1
48588,2,Internet,RoundTrip,29,6,8,3,LGKPEK,China,1,1,0,6.42,0
48589,2,Mobile,RoundTrip,117,6,10,6,LGKPEK,China,0,0,0,6.42,0
48590,1,Mobile,RoundTrip,9,6,1,4,LGKPEK,China,1,1,1,6.42,0
48591,2,Internet,RoundTrip,21,6,12,4,LGKPEK,China,1,1,0,6.42,0
48592,2,Internet,RoundTrip,29,6,2,5,LGKPEK,China,0,0,0,6.42,1
48593,2,Internet,RoundTrip,154,6,14,3,LGKPEK,China,1,0,0,6.42,0
48594,3,Internet,RoundTrip,84,6,8,4,LGKPEK,China,0,0,1,6.42,0
48595,2,Internet,RoundTrip,171,6,8,7,LGKPEK,Malaysia,1,0,0,6.42,0
48596,3,Internet,RoundTrip,188,6,3,3,LGKPEK,China,0,0,0,6.42,0
48597,1,Internet,RoundTrip,35,6,2,4,LGKPEK,China,1,0,0,6.42,0
48598,5,Internet,RoundTrip,100,6,1,6,LGKPEK,China,1,1,1,6.42,1
48599,1,Internet,RoundTrip,9,6,6,1,LGKPER,Australia,1,1,1,5.62,0
48600,2,Internet,RoundTrip,29,6,12,1,LGKPER,Australia,0,0,0,5.62,0
48601,1,Internet,RoundTrip,228,6,10,5,LGKPER,Australia,0,0,0,5.62,0
48602,1,Internet,RoundTrip,96,6,12,5,LGKPER,Australia,1,1,0,5.62,0
48603,2,Internet,RoundTrip,106,6,12,1,LGKPER,Australia,1,0,0,5.62,0
48604,1,Internet,RoundTrip,8,6,23,7,LGKPER,Australia,0,1,0,5.62,0
48605,1,Internet,RoundTrip,123,6,13,5,LGKPER,Australia,1,1,1,5.62,0
48606,2,Internet,RoundTrip,205,6,9,1,LGKPER,Australia,0,0,1,5.62,0
48607,1,Internet,RoundTrip,59,6,12,7,LGKPER,Australia,1,0,0,5.62,0
48608,1,Internet,RoundTrip,0,6,10,1,LGKPER,Australia,0,1,1,5.62,0
48609,2,Internet,RoundTrip,125,6,4,6,LGKPER,Australia,1,1,0,5.62,0
48610,2,Mobile,RoundTrip,245,6,0,3,LGKPER,Australia,0,0,0,5.62,0
48611,2,Internet,RoundTrip,323,6,10,2,LGKPER,Australia,1,0,0,5.62,0
48612,1,Internet,RoundTrip,113,6,11,2,LGKPER,Australia,1,1,1,5.62,0
48613,2,Internet,RoundTrip,201,6,13,4,LGKPER,Australia,0,0,0,5.62,0
